Product_ID,Variant_ID,Company_ID,Company_Location_ID,Quantity,Contract_Price,Last_Purchase_Price,Template_Name,Template_Price
"018_300000003628279","","","","",,,"VMI",0
"050_300000003628279","","","","",,,"VMI",0
"051_300000003628279","","","","",,,"VMI",0
"053_300000003628227","","","","",,,"VMI",0
"057_300000003628227","","","","",,,"VMI",0
"060_300000003628227","","","","",,,"VMI",0
"064_300000003628227","","","","",,,"VMI",0
"066_300000003628227","","","","",,,"VMI",0
"067_300000003628227","","","","",,,"VMI",0
"070_300000003628227","","","","",,,"VMI",0
"071_300000003628227","","","","",,,"VMI",0
"072_300000003628227","","","","",,,"VMI",0
"072_300000003628419","","","","",,,"VMI",0
"073_300000003628227","","","","",,,"VMI",0
"074_300000003628227","","","","",,,"VMI",0
"074_300000003628419","","","","",,,"VMI",0
"075_300000003628227","","","","",,,"VMI",0
"076_300000003628227","","","","",,,"VMI",0
"077_300000003628227","","","","",,,"VMI",0
"078_300000003628227","","","","",,,"VMI",0
"078_300000003628419","","","","",,,"VMI",0
"080_300000003628227","","","","",,,"VMI",0
"082_300000003628279","","","","",,,"VMI",0
"083_300000003628279","","","","",,,"VMI",0
"084_300000003628279","","","","",,,"VMI",0
"088_300000003628227","","","","",,,"VMI",0
"090_300000003628279","","","","",,,"VMI",0
"096_300000003628227","","","","",,,"VMI",0
"097_300000003628227","","","","",,,"VMI",0
"155_300000003628279","","","","",,,"VMI",0
"018_300000003628279","","","","",,,"B2B",0
"050_300000003628279","","","","",,,"B2B",0
"051_300000003628279","","","","",,,"B2B",0
"053_300000003628227","","","","",,,"B2B",0
"057_300000003628227","","","","",,,"B2B",0
"060_300000003628227","","","","",,,"B2B",0
"064_300000003628227","","","","",,,"B2B",0
"066_300000003628227","","","","",,,"B2B",0
"067_300000003628227","","","","",,,"B2B",0
"070_300000003628227","","","","",,,"B2B",0
"071_300000003628227","","","","",,,"B2B",0
"072_300000003628227","","","","",,,"B2B",0
"072_300000003628419","","","","",,,"B2B",0
"073_300000003628227","","","","",,,"B2B",0
"074_300000003628227","","","","",,,"B2B",0
"074_300000003628419","","","","",,,"B2B",0
"075_300000003628227","","","","",,,"B2B",0
"076_300000003628227","","","","",,,"B2B",0
"077_300000003628227","","","","",,,"B2B",0
"078_300000003628227","","","","",,,"B2B",0
"078_300000003628419","","","","",,,"B2B",0
"080_300000003628227","","","","",,,"B2B",0
"082_300000003628279","","","","",,,"B2B",0
"083_300000003628279","","","","",,,"B2B",0
"084_300000003628279","","","","",,,"B2B",0
"088_300000003628227","","","","",,,"B2B",0
"090_300000003628279","","","","",,,"B2B",0
"096_300000003628227","","","","",,,"B2B",0
"097_300000003628227","","","","",,,"B2B",0
"155_300000003628279","","","","",,,"B2B",0
"","100000007923418","INN1","","",0.1779332,,"",
"","100000007923497","INN1","","",0.675015538,,"",
"","100000007923433","INN1","","",1.1375814,,"",
"","100000007923455","INN1","","",0.551439027,,"",
"","100000007923376","INN1","","",0.870496,,"",
"","100000007923286","INN1","","",0.8361372,,"",
"","100000007924144","INN1","","",0.653553064,,"",
"","100000007924085","INN1","","",0.673407486,,"",
"","100000007924123","INN1","","",0.8630988,,"",
"","100000007924169","INN1","","",0.8047184,,"",
"","100000007923739","INN1","","",0.449920381,,"",
"","100000007923769","INN1","","",0.7066948,,"",
"","100000007923674","INN1","","",0.308340077,,"",
"","100000007924023","INN1","","",0.61806,,"",
"","100000007924051","INN1","","",0.687881,,"",
"","100000007923860","INN1","","",0.4111742,,"",
"","100000007923900","INN1","","",0.493414,,"",
"","100000007924720","INN1","","",0.667931136,,"",
"","100000007905428","INN1","","",6.030860116,,"",
"","100000007905411","INN1","","",29.83236948,,"",
"","100000007904385","INN1","","",0.0360632,,"",
"","100000007904427","INN1","","",0.0538352,,"",
"","100000007904495","INN1","","",0.0538352,,"",
"","100000007904522","INN1","","",0.290346474,,"",
"","100000307474578","INN1","","",23.0968,,"",
"","100000307474579","INN1","","",21.4798,,"",
"","100000007904616","INN1","","",20.7800567,,"",
"","100000007904747","INN1","","",16.363998,,"",
"","100000007904798","INN1","","",17.19912963,,"",
"","100000007904864","INN1","","",5.0477212,,"",
"","100000007909326","INN1","","",33.99073144,,"",
"","100000007909005","INN1","","",54.18954816,,"",
"","100000007908879","INN1","","",20.54383063,,"",
"","100000007908902","INN1","","",7.4806848,,"",
"","100000007910197","INN1","","",10.63796285,,"",
"","100000007910020","INN1","","",6.212282256,,"",
"","100000007923483","INN1","","",0.702630903,,"",
"","100000007924723","INN1","","",0.483567329,,"",
"","100000007924250","INN1","","",0.395912781,,"",
"","100000007924261","INN1","","",0.300456,,"",
"","100000007924285","INN1","","",0.327322,,"",
"","100000007924220","INN1","","",0.846767723,,"",
"","100000007924208","INN1","","",0.59305,,"",
"","100000007924231","INN1","","",0.717224355,,"",
"","100000007924530","INN1","","",0.2784258,,"",
"","100000007924557","INN1","","",0.4946328,,"",
"","100000007924521","INN1","","",0.3523474,,"",
"","100000007924468","INN1","","",0.1628156,,"",
"","100000007923690","INN1","","",0.423032413,,"",
"","100000007925257","INN1","","",0.364348495,,"",
"","100000007925279","INN1","","",0.062648,,"",
"","100000007925292","INN1","","",0.067790434,,"",
"","100000007925315","INN1","","",0.139733,,"",
"","100000007925330","INN1","","",0.1404166,,"",
"","100000007925343","INN1","","",0.1780054,,"",
"","100000007924859","INN1","","",1.0542262,,"",
"","100000007924926","INN1","","",0.498103,,"",
"","100000007924853","INN1","","",0.911545174,,"",
"","100000007925091","INN1","","",0.0698386,,"",
"","100000007925113","INN1","","",0.0697768,,"",
"","100000007925070","INN1","","",0.2489616,,"",
"","100000007924982","INN1","","",0.0953598,,"",
"","100000007907802","INN1","","",14.07094608,,"",
"","100000007908013","INN1","","",9.837100512,,"",
"","100000007907457","INN1","","",44.58488141,,"",
"","100000007907480","INN1","","",4.4095888,,"",
"","100000007907481","INN1","","",27.44011923,,"",
"","100000007909761","INN1","","",106.2104957,,"",
"","100000007908517","INN1","","",22.76559312,,"",
"","100000007908571","INN1","","",9.32747886,,"",
"","100000007909233","INN1","","",78.348403,,"",
